Event ID  Meaning
00	The log was started.
01	The log was stopped.
02	The log was temporarily paused due to low disk space.
10	A new IP address was leased to a client.
11	A lease was renewed by a client.
12	A lease was released by a client.
13	An IP address was found to be in use on the network.
14	A lease request could not be satisfied because the scope's address pool was exhausted.
15	A lease was denied.
16	A lease was deleted.
17	A lease was expired and DNS records for an expired leases have not been deleted.
18	A lease was expired and DNS records were deleted.
20	A BOOTP address was leased to a client.
21	A dynamic BOOTP address was leased to a client.
22	A BOOTP request could not be satisfied because the scope's address pool for BOOTP was exhausted.
23	A BOOTP IP address was deleted after checking to see it was not in use.
24	IP address cleanup operation has began.
25	IP address cleanup statistics.
30	DNS update request to the named DNS server.
31	DNS update failed.
32	DNS update successful.
33	Packet dropped due to NAP policy.
50+	Codes above 50 are used for Rogue Server Detection information.

QResult: 0: NoQuarantine, 1:Quarantine, 2:Drop Packet, 3:Probation,6:No Quarantine Information ProbationTime:Year-Month-Day Hour:Minute:Second:MilliSecond.

ID,Date,Time,Description,IP Address,Host Name,MAC Address,User Name, TransactionID, QResult,Probationtime, CorrelationID.
25,05/01/18,00:58:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,00:58:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,01:29:59,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,1123782392,0,,,
24,05/01/18,01:58:36,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,01:58:36,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,01:58:36,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,02:58:37,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,02:58:37,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,02:58:37,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,03:58:10,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,3168395890,0,,,
24,05/01/18,03:58:38,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,03:58:38,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,03:58:38,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,04:39:31,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
24,05/01/18,04:58:39,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,04:58:39,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,04:58:39,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,05:07:55,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,05/01/18,05:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/01/18,05:58:40,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,05:58:40,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,05:58:40,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,06:58:41,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,06:58:41,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,06:58:41,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,07:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,3744848,0,,,
24,05/01/18,07:58:42,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,07:58:42,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,07:58:42,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,08:58:43,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,08:58:43,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,08:58:43,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,09:27:15,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/01/18,09:56:43,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,1552278386,0,,,
24,05/01/18,09:58:44,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,09:58:44,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,09:58:44,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,10:19:44,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,05/01/18,10:58:45,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,10:58:45,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,10:58:45,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,11:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/01/18,11:58:46,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,11:58:46,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,11:58:46,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,12:58:47,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,12:58:47,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,12:58:47,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,13:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,257283172,0,,,
24,05/01/18,13:58:48,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,13:58:48,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,13:58:48,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,14:21:01,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
24,05/01/18,14:58:49,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,14:58:49,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,14:58:49,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,15:55:07,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,05/01/18,15:55:15,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,4231062386,0,,,
24,05/01/18,15:58:50,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,15:58:50,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,15:58:50,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,16:58:50,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,16:58:50,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,16:58:50,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,17:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/01/18,17:58:51,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,17:58:51,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,17:58:51,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,18:58:52,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,18:58:52,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,18:58:52,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,19:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,431466031,0,,,
11,05/01/18,19:44:18,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
24,05/01/18,19:58:53,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,19:58:53,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,19:58:53,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,20:58:54,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,20:58:54,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,20:58:54,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,21:53:38,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,05/01/18,21:53:48,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,2631721586,0,,,
24,05/01/18,21:58:55,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,21:58:55,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,21:58:55,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,22:58:56,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,22:58:56,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,22:58:56,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,23:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/01/18,23:58:57,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,23:58:57,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,23:58:57,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,00:00:27,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,00:00:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,00:00:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,00:57:27,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,00:57:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,00:57:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,01:57:28,Database Cleanup Begin,,,,,0,6,,,
18,04/28/18,01:57:28,Expired,192.168.16.32,,,,0,6,,,
18,04/28/18,01:57:28,Expired,192.168.16.33,,,,0,6,,,
25,04/28/18,01:57:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,01:57:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,02:07:25,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/28/18,02:57:29,Database Cleanup Begin,,,,,0,6,,,
18,04/28/18,02:57:29,Expired,192.168.16.34,,,,0,6,,,
18,04/28/18,02:57:29,Expired,192.168.16.35,,,,0,6,,,
18,04/28/18,02:57:29,Expired,192.168.16.36,,,,0,6,,,
25,04/28/18,02:57:29,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,02:57:29,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,03:57:30,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,03:57:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,03:57:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,04:15:39,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,1020191346,0,,,
24,04/28/18,04:57:31,Database Cleanup Begin,,,,,0,6,,,
18,04/28/18,04:57:31,Expired,192.168.134.246,,,,0,6,,,
25,04/28/18,04:57:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,04:57:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,05:07:17,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/28/18,05:48:57,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/28/18,05:57:32,Database Cleanup Begin,,,,,0,6,,,
16,04/28/18,05:57:32,Deleted,192.168.16.32,,,,0,6,,,
16,04/28/18,05:57:32,Deleted,192.168.16.33,,,,0,6,,,
25,04/28/18,05:57:32,0 leases expired and 2 leases deleted,,,,,0,6,,,
25,04/28/18,05:57:32,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,06:54:43,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/28/18,06:57:33,Database Cleanup Begin,,,,,0,6,,,
16,04/28/18,06:57:33,Deleted,192.168.16.34,,,,0,6,,,
16,04/28/18,06:57:33,Deleted,192.168.16.35,,,,0,6,,,
16,04/28/18,06:57:33,Deleted,192.168.16.36,,,,0,6,,,
25,04/28/18,06:57:33,0 leases expired and 3 leases deleted,,,,,0,6,,,
25,04/28/18,06:57:33,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,07:57:34,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,07:57:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,07:57:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,08:09:14,Renew,192.168.134.159,DESKTOP-Q5NIM0G.iii.hogent.be,D4BED93A8D91,,2896816642,0,,,
11,04/28/18,08:09:34,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,390402390,0,,,
11,04/28/18,08:10:08,Renew,192.168.16.148,beethoven.iii.hogent.be,000ACD1179E2,,1582713565,0,,,
11,04/28/18,08:10:53,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,1182950169,0,,,
11,04/28/18,08:10:56,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,4237829263,0,,,
11,04/28/18,08:11:00,Renew,192.168.16.127,xenakis.iii.hogent.be,000ACD117A0E,,2651555935,0,,,
11,04/28/18,08:11:39,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,3098517495,0,,,
11,04/28/18,08:12:13,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,425790661,0,,,
11,04/28/18,08:13:10,Renew,192.168.16.141,mozart.iii.hogent.be,000ACD117088,,294016355,0,,,
11,04/28/18,08:13:28,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,646796842,0,,,
11,04/28/18,08:13:29,Renew,192.168.16.131,frescobaldi.iii.hogent.be,000ACD11708F,,2397022872,0,,,
11,04/28/18,08:13:45,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,3618329695,0,,,
11,04/28/18,08:13:46,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,3078833198,0,,,
11,04/28/18,08:14:21,Renew,192.168.16.152,telemann.iii.hogent.be,000ACD117A18,,2674622832,0,,,
11,04/28/18,08:14:28,Renew,192.168.16.132,gershwin.iii.hogent.be,000ACD117064,,3417084458,0,,,
11,04/28/18,08:14:36,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,3169441357,0,,,
11,04/28/18,08:16:00,Renew,192.168.16.145,dvorak.iii.hogent.be,000ACD1170DA,,888772024,0,,,
11,04/28/18,08:16:33,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,61365190,0,,,
11,04/28/18,08:19:09,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,1962283026,0,,,
11,04/28/18,08:21:53,Renew,192.168.16.126,corelli.iii.hogent.be,000ACD117083,,2588810027,0,,,
11,04/28/18,08:44:49,Renew,192.168.16.85,nernst.iii.hogent.be,90E2BA3F4B46,,3333904218,0,,,
11,04/28/18,08:44:54,Renew,192.168.16.88,quimby.iii.hogent.be,90E2BA3F0391,,2195246664,0,,,
11,04/28/18,08:44:58,Renew,192.168.16.101,ensor.iii.hogent.be,0019E00B579C,,3311917910,0,,,
11,04/28/18,08:45:15,Renew,192.168.16.100,durer.iii.hogent.be,0019E00B57CA,,2643049187,0,,,
11,04/28/18,08:45:41,Renew,192.168.16.110,nattier.iii.hogent.be,0019E00B13CE,,282309689,0,,,
11,04/28/18,08:45:56,Renew,192.168.134.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,221641138,0,,,
11,04/28/18,08:47:14,Renew,192.168.16.121,zurbaran.iii.hogent.be,001478EBA419,,394496710,0,,,
11,04/28/18,08:47:28,Renew,192.168.16.108,lancret.iii.hogent.be,001478515756,,335504031,0,,,
11,04/28/18,08:48:48,Renew,192.168.16.97,appel.iii.hogent.be,0019E00B154A,,2533947179,0,,,
11,04/28/18,08:49:02,Renew,192.168.16.107,kandinsky.iii.hogent.be,001478EBA420,,3683926333,0,,,
11,04/28/18,08:54:52,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,4136437091,0,,,
24,04/28/18,08:57:34,Database Cleanup Begin,,,,,0,6,,,
16,04/28/18,08:57:34,Deleted,192.168.134.246,,,,0,6,,,
25,04/28/18,08:57:34,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,04/28/18,08:57:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,09:08:47,Renew,192.168.16.86,oersted.iii.hogent.be,90E2BA3F4B3D,,1800872062,0,,,
11,04/28/18,09:10:31,Renew,192.168.16.87,planck.iii.hogent.be,90E2BA3F0532,,961518094,0,,,
15,04/28/18,09:43:19,NACK,192.168.134.21,,D4BED93A8E05,,0,6,,,
11,04/28/18,09:43:19,Renew,192.168.16.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,3003787425,0,,,
24,04/28/18,09:57:35,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,09:57:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,09:57:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,10:04:56,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,2500064753,0,,,
11,04/28/18,10:04:58,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,2477007237,0,,,
11,04/28/18,10:05:04,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,1345309721,0,,,
11,04/28/18,10:05:06,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,3757286805,0,,,
11,04/28/18,10:05:06,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,3261536545,0,,,
11,04/28/18,10:05:20,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,1018488042,0,,,
11,04/28/18,10:05:31,Renew,192.168.16.132,gershwin.iii.hogent.be,000ACD117064,,3617686065,0,,,
11,04/28/18,10:05:33,Renew,192.168.16.148,beethoven.iii.hogent.be,000ACD1179E2,,3477515955,0,,,
11,04/28/18,10:05:57,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,391354651,0,,,
11,04/28/18,10:06:28,Renew,192.168.16.131,frescobaldi.iii.hogent.be,000ACD11708F,,4141331817,0,,,
11,04/28/18,10:07:25,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,3418638894,0,,,
11,04/28/18,10:09:12,Renew,192.168.16.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,2837814853,0,,,
10,04/28/18,10:12:13,Assign,192.168.134.246,vongenae-PC.iii.hogent.be,34E6D71BD690,,4061568460,0,,,
11,04/28/18,10:12:16,Renew,192.168.134.246,vongenae-PC.iii.hogent.be,34E6D71BD690,,2405240539,0,,,
11,04/28/18,10:13:04,Renew,192.168.134.246,vongenae-PC.iii.hogent.be,34E6D71BD690,,2853469923,0,,,
11,04/28/18,10:14:12,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,3698975602,0,,,
11,04/28/18,10:23:53,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,1968943641,0,,,
11,04/28/18,10:28:41,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,3568371625,0,,,
11,04/28/18,10:33:03,Renew,192.168.16.165,fermat.iii.hogent.be,002401062E79,,2687232296,0,,,
11,04/28/18,10:33:03,Renew,192.168.16.163,dirichlet.iii.hogent.be,002401062E74,,2791689593,0,,,
11,04/28/18,10:33:51,Renew,192.168.16.170,kronecker.iii.hogent.be,002401062E24,,1121905077,0,,,
11,04/28/18,10:34:00,Renew,192.168.16.166,gauss.iii.hogent.be,002401062E77,,3261561990,0,,,
11,04/28/18,10:34:53,Renew,192.168.16.100,durer.iii.hogent.be,0019E00B57CA,,928361879,0,,,
11,04/28/18,10:35:16,Renew,192.168.16.98,botticelli.iii.hogent.be,0019E00BF363,,1007880310,0,,,
11,04/28/18,10:35:20,Renew,192.168.16.106,jordaens.iii.hogent.be,001478516F7E,,2655574168,0,,,
11,04/28/18,10:35:24,Renew,192.168.16.99,caravaggio.iii.hogent.be,0019E00BF35E,,2007399639,0,,,
11,04/28/18,10:35:35,Renew,192.168.16.109,memling.iii.hogent.be,0014787C1844,,3915070351,0,,,
11,04/28/18,10:36:36,Renew,192.168.16.102,fragonard.iii.hogent.be,0019E00B13DF,,1990219906,0,,,
11,04/28/18,10:37:16,Renew,192.168.16.103,goya.iii.hogent.be,001478514C5D,,1642776795,0,,,
11,04/28/18,10:37:32,Renew,192.168.16.116,tiziano.iii.hogent.be,001478515576,,1848034747,0,,,
11,04/28/18,10:37:43,Renew,192.168.16.105,ingres.iii.hogent.be,0014787C1845,,3328525154,0,,,
11,04/28/18,10:38:28,Renew,192.168.16.113,quellinus.iii.hogent.be,0019E00BF540,,234788054,0,,,
11,04/28/18,10:39:46,Renew,192.168.16.115,seurat.iii.hogent.be,0019E00B57C9,,2443385231,0,,,
11,04/28/18,10:40:08,Renew,192.168.16.111,orcagna.iii.hogent.be,0019E00BBC40,,2525269890,0,,,
11,04/28/18,10:55:40,Renew,192.168.16.110,nattier.iii.hogent.be,0019E00B13CE,,4179733216,0,,,
11,04/28/18,10:56:46,Renew,192.168.16.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,2393108445,0,,,
11,04/28/18,10:56:59,Renew,192.168.16.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,3479413330,0,,,
24,04/28/18,10:57:36,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,10:57:36,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,10:57:36,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,11:03:35,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/28/18,11:04:36,Renew,192.168.16.74,curie.iii.hogent.be,90E2BA3F053E,,3246098016,0,,,
11,04/28/18,11:04:44,Renew,192.168.16.75,dirac.iii.hogent.be,90E2BA3F0500,,986905900,0,,,
11,04/28/18,11:30:53,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,253296722,0,,,
11,04/28/18,11:48:57,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/28/18,11:57:37,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,11:57:37,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,11:57:37,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,11:58:19,Renew,192.168.16.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,3258040849,0,,,
15,04/28/18,12:22:21,NACK,192.168.16.21,,D4BED93A8E05,,0,6,,,
11,04/28/18,12:22:21,Renew,192.168.134.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,3712523994,0,,,
11,04/28/18,12:43:57,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/28/18,12:57:38,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,12:57:38,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,12:57:38,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,13:02:39,Renew,192.168.134.156,Laptop-Helga.iii.hogent.be,D4BED93A9129,,422938718,0,,,
11,04/28/18,13:06:06,Renew,192.168.134.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,1158468301,0,,,
10,04/28/18,13:31:28,Assign,192.168.16.32,mike-ThinkPad-Ubuntu.iii.hogent.be,F0761C02A1B8,,1725595003,0,,,
10,04/28/18,13:33:34,Assign,192.168.16.35,Simon-portable.iii.hogent.be,F0761CA4CABD,,1626969540,0,,,
10,04/28/18,13:57:05,Assign,192.168.16.34,VAIO-Simon.iii.hogent.be,3C07716CF0F6,,1938889585,0,,,
11,04/28/18,13:57:23,Renew,192.168.16.117,uccello.iii.hogent.be,0019E00B3DC7,,1067549663,0,,,
24,04/28/18,13:57:39,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,13:57:39,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,13:57:39,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,14:23:56,Renew,192.168.16.171,lagrange.iii.hogent.be,002401062DFF,,680517295,0,,,
11,04/28/18,14:24:04,Renew,192.168.16.173,newton.iii.hogent.be,002401062D5E,,1928930727,0,,,
15,04/28/18,14:29:30,NACK,192.168.1.3,,A0B3CC50962C,,0,6,,,
10,04/28/18,14:29:30,Assign,192.168.16.33,JOHN-LAPTOP.iii.hogent.be,A0B3CC50962C,,608449692,0,,,
24,04/28/18,14:57:40,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,14:57:40,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,14:57:40,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,15:10:30,Renew,192.168.16.87,planck.iii.hogent.be,90E2BA3F0532,,2445983337,0,,,
11,04/28/18,15:23:56,Renew,192.168.16.32,mike-ThinkPad-Ubuntu.iii.hogent.be,F0761C02A1B8,,271479277,0,,,
10,04/28/18,15:25:16,Assign,192.168.16.45,bg7.iii.hogent.be,A0B3CC85BA9D,,1024844370,0,,,
24,04/28/18,15:57:41,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,15:57:41,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,15:57:41,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,16:12:44,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,2082857842,0,,,
11,04/28/18,16:13:05,Renew,192.168.134.246,vongenae-PC.iii.hogent.be,34E6D71BD690,,775981715,0,,,
11,04/28/18,16:27:27,Renew,192.168.134.156,Laptop-Helga.iii.hogent.be,D4BED93A9129,,3009093705,0,,,
11,04/28/18,16:33:29,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/28/18,16:34:02,Renew,192.168.16.166,gauss.iii.hogent.be,002401062E77,,1221940467,0,,,
24,04/28/18,16:57:42,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,16:57:42,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,16:57:42,0 leases expired and 0 leases deleted,,,,,0,6,,,
10,04/28/18,17:09:00,Assign,192.168.16.36,arno-HP-ProBook-4710s.iii.hogent.be,0025B3608157,,2073937600,0,,,
11,04/28/18,17:48:57,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/28/18,17:57:43,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,17:57:43,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,17:57:43,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,18:32:19,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/28/18,18:57:44,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,18:57:44,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,18:57:44,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,19:43:57,Renew,192.168.134.246,vongenae-PC.iii.hogent.be,34E6D71BD690,,2711393222,0,,,
24,04/28/18,19:57:45,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,19:57:45,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,19:57:45,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,20:57:46,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,20:57:46,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,20:57:46,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/28/18,21:57:47,Database Cleanup Begin,,,,,0,6,,,
